chr,Symbol
chr2,Slc13a3
chr2,Slc17a9
chr2,Slc20a1
chr2,Slc23a2
chr2,Slc24a3
chr2,Slc24a5
chr2,Slc25a12
chr2,Slc25a25
chr2,Slc27a2
chr2,Slc27a4
chr2,Slc28a2
chr2,Slc30a4
chr2,Slc32a1
chr2,Slc34a3
chr2,Slc35c1
chr2,Slc35c2
chr2,Slc38a11
chr2,Slc39a1-ps
chr2,Slc39a12
chr2,Slc39a13
chr2,Slc43a1
chr2,Slc43a3
chr2,Slc52a3
chr2,Slco4a1
chr2,Slmo2
chr2,Slpi
chr2,Slx4ip
chr2,Smox
chr2,Smtnl1
chr2,Snai1
chr2,Snap23
chr2,Snap25
chr2,Snapc4
chr2,Snhg7
chr2,Snhg7os
chr2,Snhg11
chr2,Snora17
chr2,Snora43
chr2,Snora65
chr2,Snord12
chr2,Snord17
chr2,Snord57
chr2,Snord67
chr2,Snord90
chr2,Snord110
chr2,Snph
chr2,Snrnp200
chr2,Snrpb
chr2,Snrpb2
chr2,Snta1
chr2,Snx5
chr2,Snx21
chr2,Soga1
chr2,Sohlh1
chr2,Sord
chr2,Sox12
chr2,Sox18
chr2,Sp3
chr2,Sp3os
chr2,Sp5
chr2,Sp9
chr2,Spag4
chr2,Spata2
chr2,Spata5l1
chr2,Spata25
chr2,Spc25
chr2,Spcs2-ps
chr2,Spef1
chr2,Spg11
chr2,Spi1
chr2,Spint1
chr2,Spint3
chr2,Spint4
chr2,Spint5
chr2,Spo11
chr2,Spopl
chr2,Sppl2a
chr2,Spred1
chr2,Sptan1
chr2,Sptbn5
chr2,Sptlc3
chr2,Sqrdl
chr2,Src
chr2,Srms
chr2,Srp14
chr2,Srsf6
chr2,Srxn1
chr2,Ss18l1
chr2,Ssb
chr2,Ssfa2
chr2,Ssna1
chr2,Ssrp1
chr2,Sstr4
chr2,St6galnac4
chr2,St6galnac6
chr2,St8sia6
chr2,Stam
chr2,Stam2
chr2,Stamos
chr2,Stard7
chr2,Stard9
chr2,Stau1
chr2,Stk4
chr2,Stk35
chr2,Stk39
chr2,Stmn3
chr2,Stom
chr2,Strbp
chr2,Strc
chr2,Stx16
chr2,Stxbp1
chr2,Sulf2
chr2,Sun5
chr2,Surf1
chr2,Surf2
chr2,Surf4
chr2,Surf6
chr2,Suv39h2
chr2,Svs2
chr2,Svs3a
chr2,Svs3b
chr2,Svs4
chr2,Svs5
chr2,Svs6
chr2,Swi5
chr2,Sycp2
chr2,Syndig1
chr2,Sys1
chr2,Syt13
chr2,Taf3
chr2,Taf4a
chr2,Tanc1
chr2,Tank
chr2,Tas2r134
chr2,Tasp1
chr2,Tbc1d13
chr2,Tbc1d20
chr2,Tbpl2
chr2,Tbr1
chr2,Tcea2
chr2,Tcf15
chr2,Tcfl5
chr2,Tcp11l1
chr2,Tfap2c
chr2,Tfpi
chr2,Tgif2
chr2,Tgm2
chr2,Tgm3
chr2,Tgm5
chr2,Tgm6
chr2,Tgm7
chr2,Thbd
chr2,Thbs1
chr2,Them7
chr2,Thnsl1
chr2,Timm10
chr2,Tldc2
chr2,Tlk1
chr2,Tm9sf4
chr2,Tmc2
chr2,Tmco5
chr2,Tmco5b
chr2,Tmem8c
chr2,Tmem62
chr2,Tmem74b
chr2,Tmem74bos
chr2,Tmem87a
chr2,Tmem87b
chr2,Tmem127
chr2,Tmem141
chr2,Tmem189
chr2,Tmem203
chr2,Tmem210
chr2,Tmem230
chr2,Tmem236
chr2,Tmem239
chr2,Tmx2
chr2,Tmx4
chr2,Tnfaip6
chr2,Tnks1bp1
chr2,Tnnc2
chr2,Tomm34
chr2,Top1
chr2,Tor1a
chr2,Tor1b
chr2,Tor2a
chr2,Tor4a
chr2,Tox2
chr2,Tpd52l2
chr2,Tprn
chr2,Tpx2
chr2,Traf1
chr2,Traf2
chr2,Traf6
chr2,Trdmt1
chr2,Trib3
chr2,Trim44
chr2,Trim69
chr2,Trmt6
chr2,Trp53bp1
chr2,Trp53i11
chr2,Trp53inp2
chr2,Trp53rk
chr2,Trp53tg5
chr2,Trpc4ap
chr2,Trpm7
chr2,Trub2
chr2,Tsc1
chr2,Tshz2
chr2,Tspan18
chr2,Tspyl3
chr2,Ttbk2
chr2,Ttc16
chr2,Ttc17
chr2,Ttc21b
chr2,Ttc30a1
chr2,Ttc30a2
chr2,Ttc30b
chr2,Ttf1
chr2,Tti1
chr2,Ttl
chr2,Ttll9
chr2,Ttll11
chr2,Ttn
chr2,Ttpal
chr2,Tubb1
chr2,Tubb4b
chr2,Tubgcp4
chr2,Tyro3
chr2,Uap1l1
chr2,Ubac1
chr2,Ube2c
chr2,Ube2e3
chr2,Ube2l6
chr2,Ube2v1
chr2,Ubox5
chr2,Ubr1
chr2,Ubr3
chr2,Uck1
chr2,Uckl1
chr2,Uckl1os
chr2,Ucma
chr2,Upf2
chr2,Upp2
chr2,Uqcc1
chr2,Urm1
chr2,Usp6nl
chr2,Usp8
chr2,Usp20
chr2,Usp50
chr2,Vamp7-ps
chr2,Vapb
chr2,Vav2
chr2,Vim
chr2,Vmn1r-ps1
chr2,Vmn2r-ps2
chr2,Vps16
chr2,Vps18
chr2,Vps39
chr2,Vstm2l
chr2,Vsx1
chr2,Wdr5
chr2,Wdr34
chr2,Wdr38
chr2,Wdr76
chr2,Wdsub1
chr2,Wfdc2
chr2,Wfdc3
chr2,Wfdc5
chr2,Wfdc6a
chr2,Wfdc6b
chr2,Wfdc8
chr2,Wfdc9
chr2,Wfdc10
chr2,Wfdc11
chr2,Wfdc12
chr2,Wfdc13
chr2,Wfdc15a
chr2,Wfdc15b
chr2,Wfdc16
chr2,Wipf1
chr2,Wisp2
chr2,Wt1
chr2,Wt1os
chr2,Xirp2
chr2,Xkr7
chr2,Xrn2
chr2,Yme1l1
chr2,Ypel4
chr2,Ythdf1
chr2,Ywhab
chr2,Zak
chr2,Zakit
chr2,Zbp1
chr2,Zbtb6
chr2,Zbtb26
chr2,Zbtb34
chr2,Zbtb43
chr2,Zbtb46
chr2,Zc3h6
chr2,Zc3h8
chr2,Zc3h15
chr2,Zcchc3
chr2,Zcchc9-ps
chr2,Zdhhc5
chr2,Zdhhc12
chr2,Zeb2
chr2,Zeb2os
chr2,Zer1
chr2,Zfp64
chr2,Zfp106
chr2,Zfp120
chr2,Zfp133-ps
chr2,Zfp217
chr2,Zfp334
chr2,Zfp335
chr2,Zfp335os
chr2,Zfp341
chr2,Zfp345
chr2,Zfp385b
chr2,Zfp408
chr2,Zfp442
chr2,Zfp661
chr2,Zfp663
chr2,Zfp770
chr2,Zfp804a
chr2,Zfp831
chr2,Zfp931
chr2,Zfp937
chr2,Zfyve19
chr2,Zgpat
chr2,Zhx3
chr2,Zmynd8
chr2,Zmynd19
chr2,Znf512b
chr2,Znfx1
chr2,Zscan29
chr2,Zswim1
chr2,Zswim2
chr2,Zswim3
chr2,a
chr2,n-R5s198
chr2,n-R5s200
chr2,n-R5s201
chr2,n-R5s202
chr2,n-R5s204
chr2,n-R5s205
chr2,n-R5s207
chr3,0610031J06Rik
chr3,0610031O16Rik
chr3,1110002E22Rik
chr3,1110015O18Rik
chr3,1110032F04Rik
chr3,1500004A13Rik
chr3,1700003H04Rik
chr3,1700006A11Rik
chr3,1700008P02Rik
chr3,1700010K24Rik
chr3,1700013F07Rik
chr3,1700017G19Rik
chr3,1700018B24Rik
chr3,1700034I23Rik
chr3,1700040D17Rik
chr3,1700061I17Rik
chr3,1700064H15Rik
chr3,1700112D23Rik
chr3,1700113A16Rik
chr3,1700125G22Rik
chr3,1810013D15Rik
chr3,1810022K09Rik
chr3,1810037I17Rik
chr3,1810062G17Rik
chr3,2010016I18Rik
chr3,2310050C09Rik
chr3,2410004B18Rik
chr3,2410024N13Rik
chr3,2610316D01Rik
chr3,2700069I18Rik
chr3,2810403A07Rik
chr3,3110057O12Rik
chr3,4632404H12Rik
chr3,4632415L05Rik
chr3,4731419I09Rik
chr3,4833424O15Rik
chr3,4930406D18Rik
chr3,4930419G24Rik
chr3,4930432M17Rik
chr3,4930442L01Rik
chr3,4930449A18Rik
chr3,4930455H04Rik
chr3,4930477E14Rik
chr3,4930481B07Rik
chr3,4930503B20Rik
chr3,4930529C04Rik
chr3,4930534D22Rik
chr3,4930539J05Rik
chr3,4930555M17Rik
chr3,4930564D02Rik
chr3,4930570G19Rik
chr3,4930577N17Rik
chr3,4930579F01Rik
chr3,4930579G24Rik
chr3,4930589L23Rik
chr3,4930593A02Rik
chr3,4930594O21Rik
chr3,4931440P22Rik
chr3,4932438A13Rik
chr3,4933405D12Rik
chr3,4933429H19Rik
chr3,4933431E20Rik
chr3,4933434E20Rik
chr3,5031434O11Rik
chr3,5330417C22Rik
chr3,5730437C11Rik
chr3,5730460C07Rik
chr3,5730508B09Rik
chr3,5830417I10Rik
chr3,6330549D23Rik
chr3,6330562C20Rik
chr3,6430590A07Rik
chr3,6530403H02Rik
chr3,9130204L05Rik
chr3,9530052C20Rik
chr3,A530020G20Rik
chr3,A630076J17Rik
chr3,A730011C13Rik
chr3,A730020M07Rik
chr3,A730090N16Rik
chr3,A830092H15Rik
chr3,A930001A20Rik
chr3,A930002I21Rik
chr3,A930005H10Rik
chr3,AI115009
chr3,AI504432
chr3,AI606473
chr3,AI747448
chr3,AI849053
chr3,AW047730
chr3,Aadac
chr3,Aadacl2
chr3,Abca4
chr3,Abcd3
chr3,Acad9
chr3,Acadm
chr3,Acp6
chr3,Actl6a
chr3,Actrt3
chr3,Adad1
chr3,Adam15
chr3,Adam30
chr3,Adamtsl4
chr3,Adar
chr3,Adh1
chr3,Adh4
chr3,Adh5
chr3,Adh6a
chr3,Adh6b
chr3,Adh6-ps1
chr3,Adh7
chr3,Adora3
chr3,Agl
chr3,Agtr1b
chr3,Ahcyl1
chr3,Aimp1
chr3,Ak5
chr3,Aknad1
chr3,Alg5
chr3,Alg14
chr3,Alpk1
chr3,Alx3
chr3,Amigo1
chr3,Ampd1
chr3,Ampd2
chr3,Amy1
chr3,Amy2a1
chr3,Amy2a2
chr3,Amy2a3
chr3,Amy2a4
chr3,Amy2a5
chr3,Amy2b
chr3,Amy2-ps1
chr3,Ank2
chr3,Ankrd13c
chr3,Ankrd34a
chr3,Ankrd35
chr3,Ankrd50
chr3,Ankub1
chr3,Anp32e
chr3,Anxa5
chr3,Anxa9
chr3,Ap1ar
chr3,Ap4b1
chr3,Aph1a
chr3,Apoa1bp
chr3,Arfip1
chr3,Arhgap29
chr3,Arhgef2
chr3,Arhgef11
chr3,Arhgef26
chr3,Arhgef38
chr3,Arl14
chr3,Armc1
chr3,Arnt
chr3,Arsj
chr3,Asb17
chr3,Asb17os
chr3,Ash1l
chr3,Asic5
chr3,Atg4a-ps
chr3,Atp1a1
chr3,Atp5f1
chr3,Atp8b2
chr3,Atp11b
chr3,Atxn7l2
chr3,B3galnt1
chr3,B230398E01Rik
chr3,B430305J03Rik
chr3,BC007180
chr3,BC021767
chr3,BC027582
chr3,BC028528
chr3,BC107364
chr3,Bank1
chr3,Bbs7
chr3,Bbs12
chr3,Bcan
chr3,Bcar3
chr3,Bcas2
chr3,Bche
chr3,Bcl2l15
chr3,Bcl9
chr3,Bcl10
chr3,Bdh2
chr3,Bglap
chr3,Bglap2
chr3,Bglap3
chr3,Bhlhe22
chr3,Bmpr1b
chr3,Bnipl
chr3,Bola1
chr3,C2cd4d
chr3,C030034L19Rik
chr3,C130079G13Rik
chr3,C230034O21Rik
chr3,C430002E04Rik
chr3,C920021L13Rik
chr3,Camk2d
chr3,Capza1
chr3,Car1
chr3,Car2
chr3,Car3
chr3,Car13
chr3,Car14
chr3,Casp6
chr3,Casq2
chr3,Ccbl2
chr3,Ccdc39
chr3,Ccdc109b
chr3,Ccdc144b
chr3,Ccdc169
chr3,Ccna1
chr3,Ccna2
chr3,Ccnl1
chr3,Ccrn4l
chr3,Cct3
chr3,Cd1d1
chr3,Cd1d2
chr3,Cd2
chr3,Cd5l
chr3,Cd53
chr3,Cd101
chr3,Cd160
chr3,Cdc14a
chr3,Cdc42se1
chr3,Celf3
chr3,Celsr2
chr3,Cenpe
chr3,Cept1
chr3,Cers2
chr3,Cetn4
chr3,Cfi
chr3,Cgn
chr3,Chd1l
chr3,Chia1
chr3,Chil3
chr3,Chil4
chr3,Chil5
chr3,Chil6
chr3,Chmp4c
chr3,Chrnb2
chr3,Chtop
chr3,Ciart
chr3,Cisd2
chr3,Cks1b
chr3,Clca1
chr3,Clca2
chr3,Clca3
chr3,Clca4
chr3,Clca5
chr3,Clca6
chr3,Clcc1
chr3,Cldn11
chr3,Clk2
chr3,Clrn1
chr3,Cnn3
chr3,Cog6
chr3,Col11a1
chr3,Col24a1
chr3,Col25a1
chr3,Commd2
chr3,Cp
chr3,Cpa3
chr3,Cpb1
chr3,Crabp2
chr3,Crct1
chr3,Creb3l4
chr3,Crh
chr3,Crnn
chr3,Crtc2
chr3,Cryz
chr3,Csde1
chr3,Csf1
chr3,Ctbs
chr3,Cth
chr3,Ctsk
chr3,Ctso
chr3,Ctss
chr3,Cttnbp2nl
chr3,Cxxc4
chr3,Cyb561d1
chr3,Cym
chr3,Cyp2u1
chr3,Cyp7b1
chr3,Cypt12
chr3,Cyr61
chr3,D3Bwg0562e
chr3,D3Ertd254e
chr3,D3Ertd751e
chr3,D630002J18Rik
chr3,D930015E06Rik
chr3,Dap3
chr3,Dapp1
chr3,Dbt
chr3,Dclk1
chr3,Dclk2
chr3,Dclre1b
chr3,Dcst1
chr3,Dcun1d1
chr3,Ddah1
chr3,Ddit4l
chr3,Ddx20
chr3,Dennd2c
chr3,Dennd2d
chr3,Dennd4b
chr3,Depdc1a
chr3,Dhx36
chr3,Dkk2
chr3,Dnajb4
chr3,Dnajb14
chr3,Dnajc5b
chr3,Dnajc19
chr3,Dnase2b
chr3,Dnttip2
chr3,Dph5
chr3,Dpm3
chr3,Dpyd
chr3,Dram2
chr3,E2f5
chr3,E130311K13Rik
chr3,Ecm1
chr3,Ect2
chr3,Efna1
chr3,Efna3
chr3,Efna4
chr3,Egf
chr3,Egfem1
chr3,Eif2a
chr3,Eif4e
chr3,Eif5a2
chr3,Elf2
chr3,Elovl6
chr3,Eltd1
chr3,Emcn
chr3,Enpep
chr3,Ensa
chr3,Eps8l3
chr3,Erich3
chr3,Erich6
chr3,Etfdh
chr3,Etnppl
chr3,Etv3
chr3,Exosc8
chr3,Exosc9
chr3,Extl2
chr3,F3
chr3,F830104G03Rik
chr3,Fabp2
chr3,Fabp4
chr3,Fabp5
chr3,Fabp9
chr3,Fabp12
chr3,Fam19a3
chr3,Fam46c
chr3,Fam63a
chr3,Fam73a
chr3,Fam102b
chr3,Fam160a1
chr3,Fam188b2
chr3,Fam189b
chr3,Fam198b
chr3,Fam212b
chr3,Fat4
chr3,Fbxw7
chr3,Fcgr1
chr3,Fcrl1
chr3,Fcrl5
chr3,Fcrls
chr3,Fdps
chr3,Fga
chr3,Fgb
chr3,Fgf2
chr3,Fgf2os
chr3,Fgg
chr3,Fhdc1
chr3,Flad1
chr3,Flg
chr3,Flg2
chr3,Fmo5
chr3,Fnbp1l
chr3,Fndc3b
chr3,Fndc7
chr3,Fnip2
chr3,Foxo1
chr3,Fpgt
chr3,Frem2
chr3,Frrs1
chr3,Fstl5
chr3,Fubp1
chr3,Fxr1
chr3,Gabpb2
chr3,Gar1
chr3,Gatad2b
chr3,Gba
chr3,Gbp2
chr3,Gbp3
chr3,Gbp5
chr3,Gbp7
chr3,Gclm
chr3,Gdap2
chr3,Gfm1
chr3,Ghsr
chr3,Gipc2
chr3,Gja5
chr3,Gja8
chr3,Glrb
chr3,Glt28d2
chr3,Gm128
chr3,Gm1527
chr3,Gm1647
chr3,Gm2464
chr3,Gm2574
chr3,Gm3076
chr3,Gm3513
chr3,Gm3764
chr3,Gm3788
chr3,Gm4202
chr3,Gm4349
chr3,Gm4450
chr3,Gm4540
chr3,Gm4596
chr3,Gm4609
chr3,Gm4617
chr3,Gm4778
chr3,Gm4858
chr3,Gm4861
chr3,Gm4862
chr3,Gm4982
chr3,Gm5070
chr3,Gm5105
chr3,Gm5139
chr3,Gm5148
chr3,Gm5150
chr3,Gm5272
chr3,Gm5274
chr3,Gm5277
chr3,Gm5278
chr3,Gm5283
chr3,Gm5286
chr3,Gm5537
chr3,Gm5538
chr3,Gm5540
chr3,Gm5544
chr3,Gm5546
chr3,Gm5548
chr3,Gm5549
chr3,Gm5641
chr3,Gm5708
chr3,Gm5709
chr3,Gm5710
chr3,Gm5773
chr3,Gm5843
chr3,Gm5844
chr3,Gm5849
chr3,Gm5852
chr3,Gm6061
chr3,Gm6097
chr3,Gm6098
chr3,Gm6141
chr3,Gm6214
chr3,Gm6289
chr3,Gm6369
chr3,Gm6485
chr3,Gm6505
chr3,Gm6570
chr3,Gm6634
chr3,Gm6706
chr3,Gm6821
chr3,Gm7132
chr3,Gm7488
chr3,Gm7536
chr3,Gm7741
chr3,Gm7799
chr3,Gm8177
chr3,Gm8298
chr3,Gm8325
chr3,Gm8349
chr3,Gm8565
chr3,Gm8604
chr3,Gm8775
chr3,Gm8813
chr3,Gm8910
chr3,Gm8919
chr3,Gm8935
chr3,Gm8955
chr3,Gm8957
chr3,Gm9116
chr3,Gm9117
chr3,Gm9125
chr3,Gm9141
chr3,Gm9169
chr3,Gm9364
chr3,Gm9372
chr3,Gm9381
chr3,Gm9387
chr3,Gm9396
chr3,Gm9423
chr3,Gm9696
chr3,Gm9733
chr3,Gm9761
chr3,Gm9762
chr3,Gm9774
chr3,Gm9790
chr3,Gm9791
chr3,Gm9799
chr3,Gm9833
chr3,Gm9845
chr3,Gm9857
chr3,Gm9889
chr3,Gm9989
chr3,Gm10040
chr3,Gm10042
chr3,Gm10071
chr3,Gm10254
chr3,Gm10258
chr3,Gm10259
chr3,Gm10287
chr3,Gm10288
chr3,Gm10291
chr3,Gm10292
chr3,Gm10293
chr3,Gm10355
chr3,Gm10356
chr3,Gm10650
chr3,Gm10681
chr3,Gm10696
chr3,Gm10697
chr3,Gm10702
chr3,Gm10704
chr3,Gm10705
chr3,Gm10710
chr3,Gm10729
chr3,Gm10731
chr3,Gm10742
chr3,Gm10780
chr3,Gm10959
chr3,Gm10961
chr3,Gm10964
chr3,Gm10972
chr3,Gm10985
chr3,Gm11548
chr3,Gm11549
chr3,Gm11550
chr3,Gm12376
chr3,Gm12377
chr3,Gm12399
chr3,Gm12400
chr3,Gm12427
chr3,Gm12428
chr3,Gm12431
chr3,Gm12432
chr3,Gm12433
chr3,Gm12440
chr3,Gm12441
chr3,Gm12448
chr3,Gm12449
chr3,Gm12450
chr3,Gm12464
chr3,Gm12474
chr3,Gm12485
chr3,Gm12486
chr3,Gm12488
chr3,Gm12489
chr3,Gm12490
chr3,Gm12494
chr3,Gm12497
chr3,Gm12498
chr3,Gm12499
chr3,Gm12500
chr3,Gm12501
chr3,Gm12502
chr3,Gm12517
chr3,Gm12521
chr3,Gm12522
chr3,Gm12523
chr3,Gm12524
chr3,Gm12525
chr3,Gm12531
chr3,Gm12532
chr3,Gm12534
chr3,Gm12535
chr3,Gm12540
chr3,Gm12564
chr3,Gm12565
chr3,Gm12582
chr3,Gm12583
chr3,Gm12584
chr3,Gm13621
chr3,Gm13865
chr3,Gm15234
chr3,Gm15235
chr3,Gm15263
chr3,Gm15264
chr3,Gm15265
chr3,Gm15399
chr3,Gm15400
chr3,Gm15417
chr3,Gm15441
chr3,Gm15442
chr3,Gm15444
chr3,Gm15460
chr3,Gm15462
chr3,Gm15466
chr3,Gm15467
chr3,Gm15471
chr3,Gm15472
chr3,Gm15496
chr3,Gm15535
chr3,Gm15540
chr3,Gm15551
chr3,Gm15574
chr3,Gm15577
chr3,Gm15578
chr3,Gm15602
chr3,Gm15688
chr3,Gm15689
chr3,Gm15886
chr3,Gm15952
chr3,Gm15986
chr3,Gm15998
chr3,Gm15999
chr3,Gm16000
chr3,Gm16016
chr3,Gm16048
chr3,Gm16060
chr3,Gm16069
chr3,Gm16078
chr3,Gm16093
chr3,Gm16100
chr3,Gm16114
chr3,Gm16129
chr3,Gm16160
chr3,Gm16162
chr3,Gm16198
chr3,Gm16206
chr3,Gm16213
chr3,Gm16215
chr3,Gm16231
chr3,Gm16232
chr3,Gm16233
chr3,Gm16238
chr3,Gm16253
chr3,Gm16325
chr3,Gm16337
chr3,Gm16399
chr3,Gm16540
chr3,Gm16559
chr3,Gm16560
chr3,Gm16561
chr3,Gm16584
chr3,Gm16685
chr3,Gm16740
chr3,Gm16958
chr3,Gm17119
chr3,Gm17146
chr3,Gm17179
chr3,Gm17212
chr3,Gm17213
chr3,Gm17214
chr3,Gm17225
chr3,Gm17308
chr3,Gm17359
chr3,Gm17402
chr3,Gm17494
chr3,Gm17501
chr3,Gm17575
chr3,Gm17580
chr3,Gm17608
chr3,Gm17641
chr3,Gm17651
chr3,Gm17690
chr3,Gm18294
chr3,Gm18588
chr3,Gm18822
chr3,Gm20389
chr3,Gm20402
chr3,Gm20446
chr3,Gm20514
chr3,Gm20515
chr3,Gm20627
chr3,Gm20628
chr3,Gm20632
chr3,Gm20633
chr3,Gm20634
chr3,Gm20652
chr3,Gm20656
chr3,Gm20657
chr3,Gm20689
chr3,Gm20690
chr3,Gm20691
chr3,Gm20698
chr3,Gm21954
chr3,Gm21956
chr3,Gm21958
chr3,Gm21960
chr3,Gm21962
chr3,Gm22009
chr3,Gm22026
chr3,Gm22027
chr3,Gm22029
chr3,Gm22038
chr3,Gm22043
chr3,Gm22066
chr3,Gm22073
chr3,Gm22074
chr3,Gm22078
chr3,Gm22136
chr3,Gm22165
chr3,Gm22206
chr3,Gm22269
chr3,Gm22279
chr3,Gm22282
chr3,Gm22293
chr3,Gm22295
chr3,Gm22301
chr3,Gm22322
chr3,Gm22337
chr3,Gm22341
chr3,Gm22342
chr3,Gm22361
chr3,Gm22408
chr3,Gm22421
chr3,Gm22433
chr3,Gm22451
chr3,Gm22458
chr3,Gm22468
chr3,Gm22480
chr3,Gm22491
chr3,Gm22505
chr3,Gm22531
chr3,Gm22538
chr3,Gm22547
chr3,Gm22575
chr3,Gm22577
chr3,Gm22581
chr3,Gm22604
chr3,Gm22614
chr3,Gm22642
chr3,Gm22682
chr3,Gm22713
chr3,Gm22752
chr3,Gm22784
chr3,Gm22795
chr3,Gm22798
chr3,Gm22826
chr3,Gm22860
chr3,Gm22899
chr3,Gm22900
chr3,Gm22901
chr3,Gm22903
chr3,Gm22935
chr3,Gm22942
chr3,Gm22944
chr3,Gm23011
chr3,Gm23025
chr3,Gm23038
chr3,Gm23054
chr3,Gm23077
chr3,Gm23096
chr3,Gm23112
chr3,Gm23131
chr3,Gm23147
chr3,Gm23175
chr3,Gm23196
chr3,Gm23214
chr3,Gm23237
chr3,Gm23269
chr3,Gm23279
chr3,Gm23330
chr3,Gm23336
chr3,Gm23337
chr3,Gm23376
chr3,Gm23379
chr3,Gm23432
chr3,Gm23440
chr3,Gm23441
chr3,Gm23464
chr3,Gm23465
chr3,Gm23467
chr3,Gm23477
chr3,Gm23484
chr3,Gm23500
chr3,Gm23511
chr3,Gm23592
chr3,Gm23644
chr3,Gm23670
chr3,Gm23673
chr3,Gm23675
chr3,Gm23686
chr3,Gm23697
chr3,Gm23723
chr3,Gm23725
chr3,Gm23726
chr3,Gm23733
chr3,Gm23750
chr3,Gm23784
chr3,Gm23796
chr3,Gm23810
chr3,Gm23820
chr3,Gm23830
chr3,Gm23831
chr3,Gm23850
chr3,Gm23869
chr3,Gm23891
chr3,Gm23897
chr3,Gm23937
chr3,Gm23941
chr3,Gm23976
chr3,Gm24046
chr3,Gm24048
chr3,Gm24062
chr3,Gm24109
chr3,Gm24136
chr3,Gm24150
chr3,Gm24155
chr3,Gm24169
chr3,Gm24185
chr3,Gm24216
chr3,Gm24223
chr3,Gm24250
chr3,Gm24260
chr3,Gm24282
chr3,Gm24373
chr3,Gm24382
chr3,Gm24383
chr3,Gm24395
chr3,Gm24403
chr3,Gm24406
chr3,Gm24413
chr3,Gm24435
chr3,Gm24456
chr3,Gm24457
chr3,Gm24458
chr3,Gm24462
chr3,Gm24472
chr3,Gm24481
chr3,Gm24494
chr3,Gm24501
chr3,Gm24503
chr3,Gm24515
chr3,Gm24531
chr3,Gm24544
chr3,Gm24584
chr3,Gm24593
chr3,Gm24608
chr3,Gm24614
chr3,Gm24694
chr3,Gm24704
chr3,Gm24728
chr3,Gm24744
chr3,Gm24749
chr3,Gm24780
chr3,Gm24786
chr3,Gm24811
chr3,Gm24830
chr3,Gm24851
chr3,Gm24920
chr3,Gm24946
chr3,Gm24954
chr3,Gm24963
chr3,Gm24997
chr3,Gm25009
chr3,Gm25013
chr3,Gm25039
chr3,Gm25042
chr3,Gm25056
chr3,Gm25080
chr3,Gm25127
chr3,Gm25132
chr3,Gm25144
chr3,Gm25145
chr3,Gm25152
chr3,Gm25153
chr3,Gm25167
chr3,Gm25188
chr3,Gm25199
chr3,Gm25222
chr3,Gm25307
chr3,Gm25325
chr3,Gm25347
chr3,Gm25352
chr3,Gm25404
chr3,Gm25442
chr3,Gm25487
chr3,Gm25501
chr3,Gm25519
chr3,Gm25572
chr3,Gm25574
chr3,Gm25592
chr3,Gm25621
chr3,Gm25627
chr3,Gm25641
chr3,Gm25681
chr3,Gm25696
chr3,Gm25714
chr3,Gm25727
chr3,Gm25749
chr3,Gm25755
chr3,Gm25757
chr3,Gm25773
chr3,Gm25796
chr3,Gm25802
chr3,Gm25820
chr3,Gm25846
chr3,Gm25863
chr3,Gm25869
chr3,Gm25876
chr3,Gm25890
chr3,Gm25919
chr3,Gm25920
chr3,Gm25945
chr3,Gm25965
chr3,Gm25981
chr3,Gm26027
chr3,Gm26040
chr3,Gm26076
chr3,Gm26081
chr3,Gm26090
chr3,Gm26091
chr3,Gm26103
chr3,Gm26107
chr3,Gm26137
chr3,Gm26166
chr3,Gm26204
chr3,Gm26232
chr3,Gm26275
chr3,Gm26279
chr3,Gm26343
chr3,Gm26344
chr3,Gm26354
chr3,Gm26358
chr3,Gm26361
chr3,Gm26404
chr3,Gm26420
chr3,Gm26442
chr3,Gm26456
chr3,Gm26465
chr3,Gm26468
chr3,Gm26485
chr3,Gm26530
chr3,Gm26544
chr3,Gm26553
chr3,Gm26594
chr3,Gm26654
chr3,Gm26671
chr3,Gm26678
chr3,Gm26689
chr3,Gm26691
chr3,Gm26771
chr3,Gm26820
chr3,Gm26850
chr3,Gm26871
chr3,Gm26939
chr3,Gm26984
chr3,Gm27008
chr3,Gm27024
chr3,Gm27195
chr3,Gm27244
chr3,Gm27294
chr3,Gm27403
chr3,Gm27405
chr3,Gm27460
chr3,Gm27465
chr3,Gm27611
chr3,Gm27793
chr3,Gm27811
chr3,Gm27974
chr3,Gm27989
chr3,Gm28001
chr3,Gm28002
chr3,Gmps
chr3,Gnai3
chr3,Gnat2
chr3,Gnb4
chr3,Gng5
chr3,Golim4
chr3,Golph3l
chr3,Gon4l
chr3,Gpatch4
chr3,Gpr61
chr3,Gpr87
chr3,Gpr88
chr3,Gpr89
chr3,Gpr149
chr3,Gpr160
chr3,Gpr171
chr3,Gpsm2
chr3,Gria2
chr3,Gstcd
chr3,Gstm1
chr3,Gstm2
chr3,Gstm3
chr3,Gstm4
chr3,Gstm5
chr3,Gstm6
chr3,Gstm7
chr3,Gtf2b
chr3,Gucy1a3
chr3,Gucy1b3
chr3,Gyg
chr3,H2afz
chr3,Hadh
chr3,Hao2
chr3,Hapln2
chr3,Hax1
chr3,Hcn3
chr3,Hdgf
chr3,Henmt1
chr3,Hey1
chr3,Hfe2
chr3,Hiat1
chr3,Hipk1
chr3,Hist2h2aa1
chr3,Hist2h2aa2
chr3,Hist2h2ab
chr3,Hist2h2ac
chr3,Hist2h2bb
